,gdp,gdp_trend,gdp_cycle,consumption,consumption_trend,consumption_cycle,investment,investment_trend,investment_cycle,hours,hours_trend,hours_cycle,capital,capital_trend,capital_cycle,tfp,tfp_trend,tfp_cycle
1948-04-01,20.64923682837274,20.02805951879319,0.030544095017857043,13.192717386060988,13.01620856129544,0.013469570921651908,3.813374271254298,3.424305444023349,0.10761577161137437,114.14895347929364,110.84582895617235,0.029363897456114785,21.92507173328608,21.83251625794513,0.004230380037922199,11.629906538133815,11.514452685400691,0.00997692865873212
1948-07-01,20.721591613461047,20.256058765310783,0.022722282673997007,13.142071054666879,13.111693671875463,0.0023141364040020207,3.8976744121424374,3.4540392652766467,0.12083572297733358,114.70979264831782,111.08521854440255,0.03210775528599097,22.129182225726673,21.979539946714194,0.006785181966427523,11.595867533993069,11.601928792681804,-0.0005225719496211312
1948-10-01,20.678004116554693,20.487044648332912,0.009277814249266658,13.122831999780084,13.207990438815141,-0.006468368859429585,3.786067723330285,3.484265613637574,0.08307064624653604,113.27860790051002,111.327168239339,0.017377013176464118,22.32388043370519,22.12761222178984,0.008830726512577769,11.630581374185399,11.690142356700726,-0.005107998594407359
1949-01-01,20.360196764511453,20.721749941169435,-0.01760201454081045,13.090432288609135,13.305237703591242,-0.016276166287684912,3.1935647535251066,3.5154947973785386,-0.09604251226908689,111.1905131779857,111.57597915007631,-0.0034607211594179788,22.52004234699051,22.276894302744736,0.010855672296074648,11.555721243203001,11.77916969150227,-0.019152031090482247
1949-04-01,20.258404545174578,20.961061338749246,-0.034096747846115605,13.322343597289938,13.403524069866451,-0.006075067291428926,2.705664763062129,3.5484398026122626,-0.27116037911183855,109.15456795154064,111.83720614283793,-0.024279364992816355,22.562235863289775,22.427675395572987,0.005981824155272264,11.629273434703313,11.869051406996515,-0.02040879905489401
1949-07-01,20.416612404719782,21.205671706107065,-0.037919776179065945,13.302830767211596,13.502803225240866,-0.0149204579824751,2.958919575337455,3.5836260993828772,-0.19155097134921184,107.74477723645572,112.11621626966968,-0.03977072189256514,22.462458628356924,22.580405567891617,-0.005237109638559279,11.837893245611065,11.959686034259859,-0.010235818575262456
1949-10-01,20.189548532742933,21.45584715287855,-0.06083213162592127,13.447091138276598,13.602975630503213,-0.011525754759563522,2.7952200054865637,3.620988056792864,-0.2588361150027483,107.0152187904081,112.41673033570383,-0.049241716752127296,22.42171681527225,22.735631958879136,-0.013903393749902904,11.765522986965733,12.050815113185132,-0.02395882792452575
1950-01-01,20.922825127487076,21.711349533198494,-0.03699446936820605,13.628281981568561,13.70381080152907,-0.005526763926411604,3.4829901287795137,3.660020681395839,-0.049577640786471644,107.53433759540087,112.73971628615578,-0.047271550061753764,22.339394802717457,22.893841636676356,-0.024516247256025636,12.170208311393525,12.14209449218089,0.002312724711500458
1950-04-01,21.49797541476716,21.97109137159634,-0.021768796757301256,13.829841262508461,13.804971803917127,0.0017998649200414718,3.8712687464954545,3.6995991246712365,0.045357825688091546,109.86738778479986,113.08268408027928,-0.028845195741277863,22.430424624847515,23.055334729471387,-0.027478904824668415,12.313968943587453,12.23298641179968,0.006598197163038666
1950-07-01,22.267756406775035,22.23341617889243,0.001543340667383486,14.488895121385896,13.90606365034094,0.04105752346143676,4.237516764236255,3.7384334766560965,0.12531076168820587,113.02191882456229,113.43977119222642,-0.003690273987005277,22.61928626444177,23.220063888376956,-0.02621381080934393,12.485658232759816,12.322955104078446,0.013116852542006008
1950-10-01,22.64361728150085,22.49628004901857,0.0065280501034288285,14.009324935235641,14.00669566400647,0.00018769769443727213,4.8438069367022445,3.775287212150831,0.24922450622863712,113.81741419950808,113.80299445029996,0.00012669996783643,22.905927596480964,23.38757849916176,-0.02080932397959767,12.58307301541113,12.411500975553924,0.01372895851692535
1951-01-01,23.010557935895683,22.75756411166274,0.011055572733651875,14.327291053853951,14.106828242659562,0.015507231073070837,4.422820989928615,3.8091773397948097,0.14936448101050925,116.02344511539582,114.16400625099963,0.016156217896327263,23.44395937707282,23.5570285764524,-0.004811363438286254,12.526216268500223,12.498213838995095,0.002238008304107364
1951-04-01,23.472918922995415,23.0151480263176,0.019694761406230832,13.980606672430257,14.206422890294332,-0.016023046957953646,4.596691841635038,3.839692049636515,0.17994471193334705,117.27897598179895,114.51436222169774,0.02385525732484428,23.866222977060644,23.727230374196925,0.005840845251868565,12.609795197505886,12.582781858627406,0.0021445483065387627
1951-07-01,23.99943885086273,23.266983568083397,0.030995107448357206,14.180080243780232,14.305579260664434,-0.008811439233660234,4.233274668569583,3.86677853485882,0.09055410642749795,116.3277001493871,114.84667670116353,0.012813216854157261,24.295616688718784,23.896893700348883,0.016547471101360678,12.880437217184285,12.664904765545582,0.016874901607236925
1951-10-01,24.043831006512086,23.511234502303722,0.022400085800708514,14.283403811206455,14.404256094704918,-0.008425434407355326,3.853461048059499,3.890831682668681,-0.009651216963302511,116.34239013039951,115.15520336359008,0.010256669682578767,24.568880398727902,24.064779538640625,0.020731276043110203,12.852790694852816,12.744294210866958,0.00847730389144985
1952-01-01,24.25436074289552,23.746464688973962,0.021162761466794855,14.355585995924956,14.502331636353349,-0.010170304537115982,3.918499523945312,3.912487342766345,0.0015354852364202198,116.86415935768191,115.43507322985992,0.012303993782187383,24.698723398457812,24.229865861581164,0.019165559259181286,12.90384742787657,12.82079288848468,0.006457219767114886
1952-04-01,24.279704781529734,23.971537485651645,0.012773618732768721,14.599430938184435,14.599604486057256,-1.1887233280383214e-05,3.5645831987375067,3.9323784063102867,-0.09819730304038665,116.25003289591432,115.6821328481511,0.004897131718529124,24.861181349160084,24.39142099610929,0.019076133078573587,12.931938035836005,12.894311327945292,0.002913836537624448
1952-07-01,24.42075427900329,24.185617477170627,0.009675218601771007,14.581548225917276,14.695775093094149,-0.0078031345644147265,3.800249550163225,3.951158295912531,-0.03894203972659316,116.92553613242424,115.89311219940382,0.008868969112470815,24.923590691983776,24.54899116784633,0.015144011866083051,12.946804922881212,12.964813695413975,-0.0013900154751178562
